project_id,pic,legal_name,legal_short_name,legal_entity_type,country_code,legal_url,partner_role,ec_contribution,net_ec_contribution,pillar_abbr,pillar_descr,thematic_priority_abbr,signature_date,call_deadline_date,eu_contribution,project_acronym,thematic_priority,topic_code,topic_description,participations,framework_programme,start_date,end_date,legal_basis,funding_scheme,pillar,re_contribution,signature_year,call_year,start_year,country
101033437,999467340,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA,UC,HES,US,http://www.universityofcalifornia.edu/,Partner,NA,NA,NA,NA,NA,NA,NA,NA,CRAFT,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-09-01,2025-08-31,NA,MSCA-IF-GF,NA,NA,NA,NA,2022,United States
101034248,897556521,UNIVERSITE GUSTAVE EIFFEL,IFSTTAR,HES,FR,NA,Coordinator,2440800,NA,EU.1.,Excellent Science,MSCA,2021-03-01,2020-09-29,2440800,CLEAR-Doc,Marie Sklodowska-Curie actions,MSCA-COFUND-2020,"Co-funding of regional, national and international programmes",1,H2020,2022-04-01,2027-03-31,NA,MSCA-COFUND-DP,1,2440800,2021,2020,2022,France
101033296,999975717,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,HES,IE,http://www.ucc.ie,Coordinator,196590.72,NA,EU.1.,Excellent Science,MSCA,2021-04-20,2020-09-09,196590.72,POME-RAPMOZ,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,NA,MSCA-IF-EF-RI,1,196590.72,2021,2020,2022,Ireland
101033654,999655520,BARCELONA SUPERCOMPUTING CENTER-CENTRO NACIONAL DE SUPERCOMPUTACION,BSC CNS,REC,ES,http://www.bsc.es,Coordinator,172932.48,172932.48,EU.1.,Excellent Science,MSCA,2021-03-24,2020-09-09,172932.48,ARTIST,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-02-01,2024-01-31,H2020-EU.1.3.,MSCA-IF-EF-ST,1,172932.48,2021,2020,2022,Spain
101035022,999973971,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,HES,CH,http://www.epfl.ch,Coordinator,100000,100000,EU.1.,Excellent Science,FET,2021-08-26,2020-10-14,100000,STAND,Future and Emerging Technologies,FETOPEN-03-2018-2019-2020,FET Innovation Launchpad,1,H2020,2022-01-01,2022-12-31,H2020-EU.1.2.,CSA-LSP,1,100000,2021,2020,2022,Switzerland
948846,999973971,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,EPFL,HES,CH,http://www.epfl.ch,Coordinator,1496955,NA,EU.1.,Excellent Science,ERC,2020-10-09,2019-10-16,1496955,UNRAVEL,European Research Council,ERC-2020-STG,ERC STARTING GRANTS,1,H2020,2022-09-01,2027-08-31,NA,ERC-STG,1,1496955,2020,2019,2022,Switzerland
101007766,999869211,CHULALONGKORN UNIVERSITY,CU,HES,TH,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Thailand
101007766,999892588,DUBLIN CITY UNIVERSITY,DCU,HES,IE,http://www.dcu.ie,Participant,248400,248400,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,248400,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,248400,2020,2020,2022,Ireland
101007766,996760361,UNIVERSITATEA DE STAT DIN MOLDOVA,MOLDOVA STATE UNIVERSITY MSU,HES,MD,www.usm.md,Participant,248400,248400,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,248400,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,248400,2020,2020,2022,Moldova
101007766,998622567,Iscte - Instituto Universitário de Lisboa,Iscte,HES,PT,http://www.iscte.pt,Participant,248400,248400,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,248400,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,248400,2020,2020,2022,Portugal
101007766,928039741,CHARITY-ORIENTED MYANMAR,CHARITY-ORIENTED MYANMAR,PRC,MM,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Myanmar/Burma
101007766,895595472,CHITHUEN PHENDEY ASSOCIATION,CHITHUEN PHENDEY ASSOCIATION,REC,BT,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Bhutan
101007766,947247390,CENTER FOR SUSTAINABLE DEVELOPMENT STUDIES,CSDS,REC,VN,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Vietnam
101007766,999871830,LATVIJAS UNIVERSITATE,LU,HES,LV,http://www.lu.lv,Participant,220800,220800,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,220800,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,220800,2020,2020,2022,Latvia
101007766,900276595,PAMBANSANG KILUSAN NG MGA SAMAHANGMAGSASAKA (PAKISAMA) INC,"NATIONAL CONFEDERATION OF FAMILY FARMER ORGANISATIONS",OTH,PH,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Philippines
101007766,921155651,DHIVEHI RAAJEYGE QAUMEE UNIVERSITY,THE MALDIVES NATIONAL UNIVERSITY,HES,MV,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Maldives
101007766,998796682,MARMARA UNIVERSITY,MarUn,HES,TR,http://www.marmara.edu.tr,Participant,110400,110400,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,110400,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,110400,2020,2020,2022,Turkey
101007766,892816228,PARTICIPATORY DEVELOPMENT KNOWLEDGE AGENCY,PARTICIPATORY DEVELOPMENT KNOWLEDGE AGENCY,PRC,LA,NA,Partner,NA,0,NA,NA,NA,NA,NA,NA,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,NA,0,NA,NA,2022,Laos
101007766,999421653,TALLINN UNIVERSITY,TLU,HES,EE,www.tlu.ee,Coordinator,220800,220800,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,220800,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,220800,2020,2020,2022,Estonia
101007766,999885022,STOCKHOLMS UNIVERSITET,SU-FEL,HES,SE,http://www.su.se,Participant,248400,248400,EU.1.,Excellent Science,MSCA,2020-11-09,2020-05-12,248400,LABOUR,Marie Sklodowska-Curie actions,MSCA-RISE-2020,Research and Innovation Staff Exchange,14,H2020,2022-01-01,2025-12-31,H2020-EU.1.3.,MSCA-RISE,1,248400,2020,2020,2022,Sweden
101032903,998794063,WOODS HOLE OCEANOGRAPHIC INSTITUTION,WHOI,HES,US,www.whoi.edu,Partner,NA,NA,NA,NA,NA,NA,NA,NA,IMOS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-09-01,2025-08-31,NA,MSCA-IF-GF,NA,NA,NA,NA,2022,United States
101032903,999862518,UNIVERSIDAD DE SEVILLA,USE,HES,ES,http://www.us.es,Coordinator,245732.16,NA,EU.1.,Excellent Science,MSCA,2021-03-09,2020-09-09,245732.16,IMOS,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,2,H2020,2022-09-01,2025-08-31,NA,MSCA-IF-GF,1,245732.16,2021,2020,2022,Spain
101034270,999975717,"UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK",UCC,HES,IE,http://www.ucc.ie,Coordinator,1471200,1471200,EU.1.,Excellent Science,MSCA,2021-04-28,2020-09-29,1471200,INSPIRE,Marie Sklodowska-Curie actions,MSCA-COFUND-2020,"Co-funding of regional, national and international programmes",1,H2020,2022-01-01,2026-12-31,H2020-EU.1.3.,MSCA-COFUND-FP,1,1471200,2021,2020,2022,Ireland
101026162,999991722,AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS,CSIC,REC,ES,http://www.csic.es,Coordinator,160932.48,160932.48,EU.1.,Excellent Science,MSCA,2021-03-09,2020-09-09,160932.48,ELECTRA,Marie Sklodowska-Curie actions,MSCA-IF-2020,Individual Fellowships,1,H2020,2022-03-01,2024-02-29,H2020-EU.1.3.,MSCA-IF-EF-ST,1,160932.48,2021,2020,2022,Spain
101036388,999995505,UNIVERSIDADE DO MINHO,UMINHO,HES,PT,http://www.uminho.pt,Participant,112500,112500,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,112500,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,112500,2021,2021,2022,Portugal
101036388,998899793,NOVAMONT SPA,Novamont,PRC,IT,www.novamont.com,Participant,201687.5,201687.5,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,201687.5,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,201687.5,2021,2021,2022,Italy
101036388,952596164,MULTISCAN TECHNOLOGIES SL,Multiscan,PRC,ES,NA,Participant,119875,119875,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,119875,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,119875,2021,2021,2022,Spain
101036388,999688694,"INSTITUTO TECNOLOGICO DEL EMBALAJE, TRANSPORTE Y LOGISTICA",ITENE,REC,ES,http://www.itene.com,Participant,450593.75,450593.75,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,450593.75,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,450593.75,2021,2021,2022,Spain
101036388,900017508,ASOCIATIA TRANSILVANIA IT,Transilvania IT,REC,RO,NA,Participant,302625,302625,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,302625,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,302625,2021,2021,2022,Romania
101036388,898272187,KONNECTA SYSTEMS LIMITED,KNT,PRC,IE,NA,Participant,215687.5,215687.5,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,215687.5,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,215687.5,2021,2021,2022,Ireland
101036388,907398723,SAFE FOOD ADVOCACY EUROPE,NA,OTH,BE,NA,Participant,360000,360000,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,360000,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,360000,2021,2021,2022,Belgium
101036388,999618660,WATERFORD INSTITUTE OF TECHNOLOGY,WIT,HES,IE,http://cefims.eu/,Participant,402500,402500,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,402500,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,402500,2021,2021,2022,Ireland
101036388,999988909,NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO,NETHERLANDS ORGANISATION FORAPPLIED SCIENTIFIC RESEARCH,REC,NL,http://www.tno.nl,Participant,773246.25,773246.25,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,773246.25,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,773246.25,2021,2021,2022,Netherlands
101036388,940666231,MODELO CONTINENTE HIPERMERCADOS S.A.,MODELO CONTINENTE HIPERMERCADOS S.A.,PRC,PT,NA,Thirdparty,0,115500,NA,NA,NA,NA,NA,NA,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,NA,115500,NA,NA,2022,Portugal
101036388,941124556,"SONAE MC - SERVICOS PARTILHADOS, SA",SONAE,PRC,PT,NA,Participant,152250,36750,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,36750,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,36750,2021,2021,2022,Portugal
101036388,984236206,FBCD AS,FBCD,OTH,DK,www.agropark.dk,Participant,197375,197375,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,197375,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,197375,2021,2021,2022,Denmark
101036388,985286425,TERMOFORMAS DE LEVANTE SL,Termoformas,PRC,ES,www.termoformas.net,Participant,101018.75,101018.75,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,101018.75,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,101018.75,2021,2021,2022,Spain
101036388,998193051,ASOCIACION DE INVESTIGACION DE INDUSTRIAS CARNICAS DEL PRINCIPADO DE ASTURIAS,ASINCAR,REC,ES,www.asincar.com,Participant,262468.75,262468.75,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,262468.75,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,262468.75,2021,2021,2022,Spain
101036388,997591651,INSTITUTO ANDALUZ DE INVESTIGACIONY FORMACION AGRARIA PESQUERA ALIMENTARIA Y DE LA PRODUCCION ECOLOGICA,IFAPA,REC,ES,www.ifapa.es,Participant,136375,136375,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,136375,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,136375,2021,2021,2022,Spain
101036388,892711468,ROBIN FOOD,ROBIN FOOD,OTH,IL,NA,Participant,125375,125375,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,125375,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,125375,2021,2021,2022,Israel
101036388,998036008,DIL DEUTSCHES INSTITUT FUR LEBENSMITTELTECHNIK EV,DIL,REC,DE,www.dil-ev.de,Participant,120000,120000,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,120000,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,120000,2021,2021,2022,Germany
101036388,911929981,LIETUVOS MAISTO EKSPORTUOTOJU ASOCIACIJA (LITMEA),NA,OTH,LT,NA,Participant,60937.5,60937.5,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,60937.5,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,60937.5,2021,2021,2022,Lithuania
101036388,941247261,ASOCIATIA CLUSTERUL AGRO-FOOD-IND NAPOCA,ATG,OTH,RO,NA,Participant,95000,95000,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,95000,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,95000,2021,2021,2022,Romania
101036388,952804132,EROSKI SCOOP,NA,PRC,ES,NA,Participant,78093.75,78093.75,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,78093.75,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,78093.75,2021,2021,2022,Spain
101036388,910945140,SINTEF AS,SINTEF,REC,NO,NA,Participant,121250,121250,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,121250,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,121250,2021,2021,2022,Norway
101036388,905413230,GRUPO EMPRESARIAL LA CANA,NA,PRC,ES,NA,Participant,101675,101675,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,101675,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,101675,2021,2021,2022,Spain
101036388,998175591,EIGEN VERMOGEN VAN HET INSTITUUT VOOR LANDBOUW- EN VISSERIJONDERZOEK,EV ILVO,REC,BE,http://www.ilvo.vlaanderen.be,Participant,948500,948500,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,948500,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,948500,2021,2021,2022,Belgium
101036388,999509341,INSTITUTO TECNOLOGICO DE ARAGON,ITAINNOVA,REC,ES,www.ita.es,Participant,296250,296250,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,296250,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,296250,2021,2021,2022,Spain
101036388,951451467,INNOVATIESTEUNPUNT VOOR LANDBOUW ENPLATTELAND,INNOVATIESTEUNPUNT,OTH,BE,NA,Participant,118431.25,118431.25,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,118431.25,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,118431.25,2021,2021,2022,Belgium
101036388,917706913,INLECOM INNOVATION ASTIKI MI KERDOSKOPIKI ETAIREIA,INLECOM INNOVATION,REC,EL,NA,Thirdparty,0,550125,NA,NA,NA,NA,NA,NA,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,NA,550125,NA,NA,2022,Greece
101036388,900885658,F6S NETWORK IRELAND LIMITED,F6S,PRC,IE,NA,Participant,150281.25,101937.5,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,101937.5,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,101937.5,2021,2021,2022,Ireland
101036388,998928990,FONDAZIONE ISTITUTO SUI TRASPORTI E LA LOGISTICA,ITL,REC,IT,NA,Participant,131500,131500,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,131500,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,131500,2021,2021,2022,Italy
101036388,937057540,ITC - INOVACIJSKO TEHNOLOSKI GROZD MURSKA SOBOTA,ITC - INNOVATION TECNOLOGY CLUSTER MURSKA SOBOTA,REC,SI,NA,Participant,423750,423750,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,423750,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,423750,2021,2021,2022,Slovenia
101036388,903146534,SVZ INTERNATIONAL BV,NA,PRC,NL,NA,Participant,49875,49875,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,49875,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,49875,2021,2021,2022,Netherlands
101036388,892069619,"AVES NOBLES Y DERIVADOS, S.L.",NA,PRC,ES,NA,Participant,147437.5,147437.5,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,147437.5,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,147437.5,2021,2021,2022,Spain
101036388,999903646,UNIVERZA V MARIBORU,UM,HES,SI,http://www.uni-mb.si,Participant,180625,180625,EU.3.,Societal Challenges,FOOD,2021-09-03,2021-01-27,180625,ZeroW,"Food security, sustainable agriculture and forestry, marine and maritime and inland water research",LC-GD-6-1-2020,Testing and demonstrating systemic innovations in support of the Farm-to-Fork Strategy,49,H2020,2022-01-01,2025-12-31,H2020-EU.3.2.,IA,3,180625,2021,2021,2022,Slovenia
